source,frame_id,point_id,x,y,z,doppler,snr,noise
right,97,4,-0.0637,1.083,1.8483,-0.2882,133,544
right,98,1,2.4092,3.7422,-0.6692,-1.729,125,435
right,98,2,-0.4844,4.014,-0.4844,-0.8645,165,535
right,98,3,-1.8164,3.5445,0.8477,-0.8645,165,535
right,98,4,-7.0108,7.8755,-1.912,-0.8645,170,420
right,98,5,0.2804,0.7902,-0.1785,-0.5763,280,581
right,98,6,-0.2231,5.4675,5.1307,-0.5763,139,447
right,99,1,-2.6641,2.7152,1.4532,-0.8645,172,550
right,99,2,0.4015,4.353,1.0707,-0.8645,172,551
right,99,3,-7.4761,7.6421,-2.2753,-0.8645,157,415
right,99,4,0.2868,0.5597,-0.1338,-0.5763,252,594
right,100,1,0.2677,4.3633,1.0707,-0.8645,229,539
right,100,2,-7.0108,7.8755,-1.912,-0.8645,169,404
right,100,3,0.2486,0.5729,-0.153,-0.5763,318,567
right,101,1,0.4971,1.1458,-0.3059,-1.1527,115,607
right,101,2,0.1338,4.3694,1.0707,-0.8645,237,551
right,101,3,-7.6482,7.2581,-1.912,-0.8645,135,414
right,101,4,0.1912,0.5945,-0.153,-0.5763,249,577
right,102,1,5.9656,5.6613,1.4914,0,122,392
right,102,2,-3.6648,3.2934,-0.1466,-1.729,113,429
right,102,3,2.1989,4.253,-1.1727,-1.729,113,429
right,102,4,0.153,0.8185,-0.204,-0.8645,231,581
right,102,5,0,4.3715,1.0707,-0.8645,214,559
right,103,1,-1.1472,3.5,1.1472,-0.8645,146,549
right,103,2,0,4.3715,1.0707,-0.8645,191,551
right,103,3,-6.5583,8.1483,-0.9369,-0.8645,131,435
right,103,4,0.4207,0.4725,-0.1147,-0.5763,196,581
right,103,5,0.0574,0.6168,-0.1721,-0.5763,196,581
right,103,6,0.0637,0.9661,1.912,-0.2882,116,566
right,104,1,-4.283,2.8442,0.153,-1.4408,116,448
right,104,2,-1.3767,4.9536,-0.153,-1.4408,116,448
right,104,3,5.5322,2.2626,-0.5354,-1.4408,152,413
right,104,4,2.1415,5.5343,-0.8923,-1.4408,152,413
right,104,5,2.32,3.505,-4.283,-1.4408,152,413
right,104,6,0.1912,0.5893,-0.1721,-0.8645,146,616
right,104,7,-0.1211,3.9533,-0.9688,-0.8645,198,546
right,104,8,-7.0108,7.8755,-1.912,-0.8645,119,430
right,104,9,0.1275,1.0774,1.8483,-0.2882,130,550
right,105,1,-0.1275,1.033,-0.2549,-0.8645,157,620
right,105,2,-0.1211,4.025,-0.6055,-0.8645,165,551
right,105,3,0.3059,0.5494,-0.1338,-0.5763,261,567
right,106,1,-0.2677,1.22,-0.3059,-0.8645,137,612
right,106,2,-0.4589,3.7871,-0.5736,-0.8645,170,552
right,106,3,0.3824,0.504,-0.1147,-0.2882,243,571
right,107,1,0.1912,0.8081,1.9758,0,162,514
right,107,2,0,4.3715,1.0707,-0.8645,165,533
right,107,3,-7.1829,7.4282,-1.8738,-0.8645,145,427
right,107,4,-3.2122,1.2658,1.7208,-0.5763,171,528
right,107,5,0.4207,0.4802,-0.0765,-0.2882,231,589
right,108,1,-0.2677,1.2289,-0.2677,-0.8645,127,609
right,108,2,-0.2549,4.0845,1.2747,-0.8645,172,545
right,108,3,-6.8706,7.718,-1.8738,-0.8645,152,432
right,108,4,0.4398,0.4548,-0.1147,-0.2882,220,585
right,109,1,-0.1593,1.0286,-0.2549,-0.8645,155,601
right,109,2,0,4.13,1.1472,-0.8645,147,544
right,109,3,-7.1829,7.4282,-1.8738,-0.8645,128,438
right,109,4,0.4207,0.4768,-0.0956,-0.2882,227,580
right,110,1,0,0.8327,-0.204,-0.8645,212,548
right,110,2,-7.1829,7.5001,-1.5615,-0.8645,114,434
right,110,3,-3.327,0.9231,1.7208,-0.5763,158,546
right,110,4,0.4207,0.4768,-0.0956,-0.2882,218,611
right,111,1,-0.1275,1.0467,-0.1912,-0.8645,114,599
right,111,2,-6.8706,7.7872,-1.5615,-0.8645,114,438
right,111,3,0.4589,0.4467,-0.0574,-0.2882,187,602
right,111,4,-0.3697,2.3796,5.7298,-0.2882,116,418
right,112,1,0.5354,0.3477,-0.0765,0,204,590
right,112,2,-0.1912,1.0305,-0.2231,-0.8645,133,586
right,112,3,-3.2122,1.2658,1.7208,-0.5763,186,534
right,112,4,4.3467,4.9266,0.9879,-0.2882,123,413
right,113,1,0.0956,0.6347,-0.0382,-0.8645,196,545
right,113,2,-1.1918,2.9747,1.7336,-0.8645,154,546
right,113,3,-7.0363,7.2766,-1.8356,-0.8645,114,455
right,113,4,0.3314,0.2642,-0.0637,-0.2882,228,578
right,113,5,1.6252,2.0962,1.8164,-0.2882,121,518
right,114,1,1.912,2.083,1.5296,0,143,478
right,114,2,0.0574,0.6112,-0.1912,-0.8645,197,557
right,114,3,-1.16,2.6481,-0.8031,-0.8645,125,567
right,114,4,-3.327,1.1108,1.6061,-0.5763,158,545
right,114,5,0.3314,0.2568,-0.0892,-0.2882,190,592
right,115,1,0.3697,0.2074,-0.0637,0,185,596
right,115,2,1.8164,2.0184,1.7208,0,172,477
right,115,3,0.1147,0.5896,-0.2294,-0.8645,177,559
right,115,4,-0.1593,1.0201,-0.2868,-0.8645,116,620
right,115,5,-1.3384,2.6315,-0.5354,-0.8645,140,569
right,115,6,-4.6463,3.232,-1.2046,-0.8645,120,511
right,115,7,-6.8706,7.6354,-2.1861,-0.8645,135,430
right,115,8,-2.8171,1.8315,1.4085,-0.5763,173,547
right,115,9,-1.8419,2.5474,1.8419,-0.5763,173,547
right,116,1,0.5736,0.2898,0.0191,0,154,574
right,116,2,-0.0255,0.8181,-0.2549,-0.8645,185,595
