frame_id	accel_x	accel_y	accel_z	free_accel_x	free_accel_y	free_accel_z	delta_v_x	delta_v_y	delta_v_z	delta_q_w	delta_q_x	delta_q_y	delta_q_z	rate_x	rate_y	rate_z	quat_w	quat_x	quat_y	quat_z	mag_x	mag_y	mag_z	temperature	status_byte	packet_counter	time_fine
46	-0.729032	-0.0647114	9.79133	0.120244	-0.592895	0.986823	-0.00729691	-0.000663544	0.0979127	1	8.20868e-05	-3.38332e-05	2.43463e-05	0.0164174	-0.00676664	0.00486926	0	0	0	0	0.00763224	0.508788	-0.994266	33.625	1	34322	3480802
47	-0.745879	-0.00286882	9.75737	0.105114	-0.519884	0.954932	-0.007463	-4.06855e-05	0.0975733	1	6.10763e-05	-2.15951e-05	5.25712e-06	0.0122153	-0.00431903	0.00105142	0	0	0	0	0.0072987	0.507239	-0.989249	33.625	1	34325	3481102
48	-0.808635	-0.096453	9.78816	0.0422116	-0.627383	0.990537	-0.00808076	-0.000973688	0.0978819	1	4.38953e-05	2.81915e-05	3.49258e-05	0.00877906	0.0056383	0.00698517	0	0	0	0	0.00717153	0.508296	-0.99377	33.625	1	34329	3481502
49	-0.781607	-0.0874264	9.79521	0.064827	-0.620963	0.995468	-0.00782136	-0.000883604	0.0979516	1	4.58734e-05	-2.71925e-05	2.25641e-05	0.00917468	-0.00543849	0.00451282	0	0	0	0	0.00632032	0.508223	-0.989222	33.625	1	34332	3481802
50	-0.794613	-0.0273345	9.77952	0.0592267	-0.556709	0.972438	-0.00794817	-0.000282412	0.097795	1	4.54635e-05	-1.04885e-05	1.09725e-05	0.00909271	-0.0020977	0.00219451	0	0	0	0	0.00767732	0.508274	-0.992763	33.625	1	34335	3482102
51	-0.79281	-0.0972941	9.78399	0.0697787	-0.637858	0.985315	-0.0079279	-0.000982168	0.0978398	1	4.57577e-05	8.85224e-07	1.72238e-05	0.00915155	0.000177045	0.00344477	0	0	0	0	0.00776794	0.508689	-0.988714	33.625	1	34339	3482502
52	-0.784013	-0.0763526	9.78242	0.0674834	-0.613116	0.981079	-0.0078429	-0.000777236	0.0978239	1	6.8184e-05	-1.43483e-05	2.35754e-05	0.0136368	-0.00286967	0.00471507	0	0	0	0	0.00580981	0.506321	-0.991788	33.625	1	34342	3482802
53	-0.705138	-0.0740383	9.80838	0.140328	-0.606608	1.00206	-0.00705823	-0.000748127	0.0980832	1	3.7169e-05	-3.51555e-05	3.20694e-05	0.00743379	-0.0070311	0.00641388	0	0	0	0	0.00963453	0.507752	-0.991773	33.625	1	34345	3483102
54	-0.633785	-0.0801411	9.79597	0.208861	-0.615806	0.984171	-0.00634311	-0.000811537	0.0979593	1	5.12321e-05	-2.68855e-05	6.94546e-06	0.0102464	-0.0053771	0.00138909	0	0	0	0	0.00875012	0.506739	-0.989267	33.625	1	34349	3483502
55	-0.423274	-0.0518695	9.81247	0.449004	-0.586802	1.01297	-0.00425623	-0.000527112	0.0981236	1	4.1609e-05	-0.000119899	2.96283e-05	0.0083218	-0.0239798	0.00592566	0	0	0	0	0.0071758	0.508774	-0.993255	33.625	1	34352	3483802
