source,frame_id,point_id,x,y,z,doppler,snr,noise
right,252,2,0.3564,1.5951,-0.5092,0,117,540
right,253,1,-0.5856,1.1365,-0.5856,0,281,436
right,253,2,0.3564,1.5951,-0.5092,0,116,542
right,254,1,-0.5438,1.1571,-0.5856,0,285,431
right,255,1,-0.4601,1.2125,-0.5438,0,272,444
right,256,1,-0.4183,1.2275,-0.5438,0,273,442
right,257,1,-0.4601,1.2466,-0.4601,0,281,434
right,258,1,-0.4601,1.2466,-0.4601,0,274,440
right,259,1,-0.5019,1.2452,-0.4183,0,280,434
right,260,1,-0.5438,1.2275,-0.4183,0,275,436
right,260,2,-1.0766,1.9609,-0.3364,0,112,648
right,261,1,-0.5856,1.1758,-0.5019,0,264,447
right,262,1,-0.6274,1.135,-0.5438,0,266,444
right,262,2,-1.0766,1.9609,-0.3364,0,114,648
right,263,1,-0.6274,1.135,-0.5438,0,279,437
right,263,2,-1.0766,1.9609,-0.3364,0,115,646
right,264,1,-0.5856,1.1365,-0.5856,0,278,438
right,264,2,-1.0766,1.9609,-0.3364,0,118,644
right,265,1,-0.5856,1.1365,-0.5856,0,276,440
right,265,2,-1.0766,1.9609,-0.3364,0,116,645
right,266,1,-0.5019,1.1758,-0.5856,0,273,441
right,266,2,0.3564,1.5779,-0.5601,0,113,544
right,266,3,-1.0766,1.9609,-0.3364,0,115,645
right,267,1,-0.5438,1.1571,-0.5856,0,281,434
right,267,2,-1.0766,1.9609,-0.3364,0,114,645
right,268,1,-0.4601,1.1928,-0.5856,0,276,438
right,268,2,-1.0766,1.9609,-0.3364,0,113,647
right,266,1,-0.5019,1.1958,-0.5438,0,268,446
right,270,1,-0.4601,1.2304,-0.5019,0,277,439
right,270,2,0.3564,1.5779,-0.5601,0,116,541
right,270,3,-1.0766,1.9609,-0.3364,0,113,646
right,271,1,-0.4601,1.2304,-0.5019,0,278,438
right,271,2,0.3564,1.5951,-0.5092,0,117,541
right,271,3,-1.0766,1.9609,-0.3364,0,113,646
right,272,1,-0.4601,1.2466,-0.4601,0,278,437
right,272,2,-1.0766,1.9609,-0.3364,0,113,646
right,273,1,-0.4601,1.2466,-0.4601,0,282,432
right,274,1,-0.5856,1.2081,-0.4183,0,266,442
right,274,2,-1.0766,1.9609,-0.3364,0,112,648
right,275,1,-0.6274,1.1541,-0.5019,0,273,437
right,276,1,-0.5856,1.1365,-0.5856,0,278,439
right,276,2,-1.0766,1.9609,-0.3364,0,113,645
right,277,1,-0.5438,1.1571,-0.5856,0,275,441
right,278,1,-0.4601,1.2125,-0.5438,0,282,432
right,279,1,-0.4183,1.2275,-0.5438,0,282,434
right,280,1,-0.4183,1.2452,-0.5019,0,278,438
right,281,1,-0.4601,1.2466,-0.4601,0,280,435
right,282,1,-0.5019,1.2452,-0.4183,0,279,435
right,282,2,-1.2676,2.0559,-0.6711,0,116,682
right,283,1,-0.5438,1.2275,-0.4183,0,272,439
right,283,2,-1.2676,2.0559,-0.6711,0,117,680
right,284,1,-0.5856,1.1928,-0.4601,0,258,453
right,284,2,-1.2676,2.0559,-0.6711,0,119,678
right,285,1,-0.6274,1.135,-0.5438,0,283,433
right,285,2,-1.2676,2.0559,-0.6711,0,120,677
right,286,1,-0.6274,1.135,-0.5438,0,276,439
right,286,2,-1.193,2.0747,-0.7456,0,120,677
right,287,1,-0.5438,1.1571,-0.5856,0,281,435
right,287,2,-1.2676,2.0559,-0.6711,0,120,678
right,288,1,-0.5438,1.1571,-0.5856,0,289,426
right,288,2,-1.2676,2.0559,-0.6711,0,116,682
right,289,1,-0.4601,1.2125,-0.5438,0,277,438
right,289,2,-1.2676,2.0559,-0.6711,0,116,681
right,290,1,-0.4601,1.2125,-0.5438,0,273,441
