source,frame_id,point_id,x,y,z,doppler,snr,noise
right,65,5,0.2804,0.7769,-0.2294,-0.2882,144,663
right,65,6,0.1275,1.0774,1.8483,-0.2882,154,591
right,66,1,0.6119,2.4968,-0.0765,-0.8645,123,438
right,66,2,-5.8891,7.3436,0.5609,-0.5763,176,457
right,66,3,0.3314,0.7702,-0.1785,-0.2882,142,650
right,66,4,0.1912,0.9491,1.912,-0.2882,180,569
right,67,1,0.2549,0.934,1.912,0,198,565
right,67,2,-4.0153,7.7663,-2.1415,-0.5763,171,458
right,67,3,0.2103,0.588,-0.153,-0.2882,148,654
right,68,1,-3.7476,7.734,-2.6769,-0.5763,174,461
right,68,2,-4.0153,8.7499,0.5736,-0.5763,151,442
right,68,3,0.2294,0.5855,-0.1338,-0.2882,151,657
right,68,4,0.1275,1.0774,1.8483,-0.2882,161,577
right,69,1,0.3187,1.037,1.8483,0,197,561
right,69,2,-3.7476,8.025,-1.6061,-0.5763,178,467
right,69,3,0.2677,0.5642,-0.153,-0.2882,165,657
right,70,1,0.1275,1.1799,1.7846,0,179,554
right,70,2,-5.2071,7.5242,1.0962,-0.5763,181,446
right,70,3,0.2294,0.5808,-0.153,-0.2882,189,641
right,71,1,0.3824,1.0153,1.8483,0,198,555
right,71,2,2.9573,1.7238,-0.204,0,122,494
right,71,3,-4.8184,7.2954,-2.1415,-0.5763,171,469
right,71,4,-4.7674,8.1168,0.5609,-0.5763,179,450
right,71,5,0.325,0.5332,-0.153,-0.2882,165,654
right,72,1,0.1275,1.1799,1.7846,0,160,563
right,72,2,2.5813,1.8777,-0.3824,0,131,495
right,72,3,-4.5507,7.4653,-2.1415,-0.5763,193,458
right,72,4,-3.9261,8.5555,0.5609,-0.5763,176,441
right,72,5,0.2677,0.5642,-0.153,-0.2882,181,644
right,73,1,0.3187,0.9142,1.912,0,175,575
right,73,2,2.5813,1.8556,-0.478,0,145,502
right,73,3,7.6482,6.5382,2.1415,0,125,381
right,73,4,0.7138,1.5455,-0.204,-0.5763,112,534
right,73,5,0.102,1.6338,-0.5099,-0.5763,112,534
right,73,6,-4.181,7.5679,-1.5679,-0.5763,172,472
right,73,7,-3.6456,8.656,0.8413,-0.5763,177,443
right,73,8,0.325,0.5384,-0.1338,-0.2882,172,656
right,74,1,0.2549,1.0545,1.8483,0,156,576
right,74,2,2.4857,1.9819,-0.478,0,153,491
right,74,3,0.8031,1.7537,0,-0.8645,132,470
right,74,4,-3.6584,7.7109,-2.0905,-0.5763,174,456
right,74,5,0.325,0.5332,-0.153,-0.2882,173,651
right,75,1,0.2549,0.934,1.912,0,157,576
right,75,2,-0.1338,1.4261,-0.4461,-0.5763,118,544
right,75,3,-3.1358,7.9378,-2.0905,-0.5763,149,473
right,75,4,-5.2071,7.559,0.8222,-0.5763,148,450
right,75,5,0.3059,0.5444,-0.153,-0.2882,172,645
right,76,1,0.3824,0.8894,1.912,0,191,557
right,76,2,-0.2231,1.4149,-0.4461,-0.5763,126,544
right,76,3,-3.1358,8.0574,-1.5679,-0.5763,139,467
right,76,4,-5.4812,7.3627,0.8222,-0.5763,151,448
right,76,5,6.0293,6.9481,-0.5481,-0.5763,151,448
right,76,6,0.3442,0.5308,-0.1147,-0.2882,170,648
right,77,1,0.3824,0.7371,1.9758,0,205,539
right,77,2,-4.7036,7.1932,-1.8292,-0.5763,166,454
right,77,3,0.3824,0.508,-0.0956,-0.2882,167,650
right,78,1,0.3824,0.7371,1.9758,0,177,546
right,78,2,0.0765,0.9935,-2.3709,0,181,512
right,78,3,0,2.044,-2.7533,0,124,479
right,78,4,8.566,5.3929,1.8356,0,115,411
