source,frame_id,imu_idx,quat_w,quat_x,quat_y,quat_z,accel_x,accel_y,accel_z,free_accel_x,free_accel_y,free_accel_z,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z,rate_x,rate_y,rate_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,temperature,status_byte,packet_counter,time_fine
right,16,5,0.99914,-0.00594027,0.0410477,-3.46436e-06,-0.773995,-0.0987875,9.77031,-0.399115,-0.0689763,0.821401,-0.0077407,-0.000993786,0.097703,1,2.97184e-05,-3.90989e-06,6.6739e-06,0.00594368,-0.000781978,0.00133478,0.99914,-0.00594027,0.0410477,-3.46436e-06,0.561774,0.12335,-0.732659,34.75,1,5954,7199056
left,34,1,0.99914,-0.00590831,0.0410456,2.68495e-05,-0.764754,-0.0430622,9.79108,-0.389699,-0.0396639,0.812126,-0.00764796,-0.000436891,0.0979107,1,2.95639e-05,-2.25749e-06,3.138e-05,0.00591278,-0.000451498,0.00627601,0.99914,-0.00590831,0.0410456,2.68495e-05,0.562271,0.123816,-0.731641,34.75,1,5955,7199156
left,34,2,0.99914,-0.00590831,0.0410456,2.68495e-05,-0.764754,-0.0430622,9.79108,-0.389699,-0.0396639,0.812126,-0.00764796,-0.000436891,0.0979107,1,2.95639e-05,-2.25749e-06,3.138e-05,0.00591278,-0.000451498,0.00627601,0.99914,-0.00590831,0.0410456,2.68495e-05,0.562271,0.123816,-0.731641,34.75,1,5955,7199156
left,34,3,0.99914,-0.00590831,0.0410456,2.68495e-05,-0.764754,-0.0430622,9.79108,-0.389699,-0.0396639,0.812126,-0.00764796,-0.000436891,0.0979107,1,2.95639e-05,-2.25749e-06,3.138e-05,0.00591278,-0.000451498,0.00627601,0.99914,-0.00590831,0.0410456,2.68495e-05,0.562271,0.123816,-0.731641,34.75,1,5955,7199156
left,34,4,0.99914,-0.0058681,0.0410437,5.02075e-05,-0.776145,-0.057891,9.79578,-0.411671,-0.0483958,0.816852,-0.00776183,-0.000586711,0.0979578,1,3.79123e-05,-2.08439e-06,2.40765e-05,0.00758246,-0.000416877,0.0048153,0.99914,-0.0058681,0.0410437,5.02075e-05,0.561835,0.12186,-0.731177,34.75,1,5956,7199256
right,17,1,0.99914,-0.0058681,0.0410437,5.02075e-05,-0.776145,-0.057891,9.79578,-0.411671,-0.0483958,0.816852,-0.00776183,-0.000586711,0.0979578,1,3.79123e-05,-2.08439e-06,2.40765e-05,0.00758246,-0.000416877,0.0048153,0.99914,-0.0058681,0.0410437,5.02075e-05,0.561835,0.12186,-0.731177,34.75,1,5956,7199256
right,17,2,0.99914,-0.0058681,0.0410437,5.02075e-05,-0.776145,-0.057891,9.79578,-0.411671,-0.0483958,0.816852,-0.00776183,-0.000586711,0.0979578,1,3.79123e-05,-2.08439e-06,2.40765e-05,0.00758246,-0.000416877,0.0048153,0.99914,-0.0058681,0.0410437,5.02075e-05,0.561835,0.12186,-0.731177,34.75,1,5956,7199256
right,17,3,0.999141,-0.00583586,0.041039,7.9397e-05,-0.785363,-0.068809,9.78184,-0.413356,-0.0603206,0.817084,-0.00785458,-0.00069438,0.0978183,1,2.97221e-05,-5.07189e-06,3.02365e-05,0.00594442,-0.00101438,0.00604729,0.999141,-0.00583586,0.041039,7.9397e-05,0.560795,0.122888,-0.733675,34.75,1,5957,7199356
right,17,4,0.999141,-0.00583586,0.041039,7.9397e-05,-0.785363,-0.068809,9.78184,-0.413356,-0.0603206,0.817084,-0.00785458,-0.00069438,0.0978183,1,2.97221e-05,-5.07189e-06,3.02365e-05,0.00594442,-0.00101438,0.00604729,0.999141,-0.00583586,0.041039,7.9397e-05,0.560795,0.122888,-0.733675,34.75,1,5957,7199356
right,17,5,0.999141,-0.00583586,0.041039,7.9397e-05,-0.785363,-0.068809,9.78184,-0.413356,-0.0603206,0.817084,-0.00785458,-0.00069438,0.0978183,1,2.97221e-05,-5.07189e-06,3.02365e-05,0.00594442,-0.00101438,0.00604729,0.999141,-0.00583586,0.041039,7.9397e-05,0.560795,0.122888,-0.733675,34.75,1,5957,7199356
right,17,6,0.999141,-0.0057877,0.0410285,7.38063e-05,-0.803894,-0.0944154,9.76818,-0.433863,-0.07677,0.813327,-0.00804094,-0.000953266,0.0976815,1,4.69778e-05,-1.02128e-05,-4.12937e-06,0.00939556,-0.00204256,-0.000825874,0.999141,-0.0057877,0.0410285,7.38063e-05,0.561737,0.123377,-0.734173,34.75,1,5958,7199456
