frame_id	accel_x	accel_y	accel_z	free_accel_x	free_accel_y	free_accel_z	delta_v_x	delta_v_y	delta_v_z	delta_q_w	delta_q_x	delta_q_y	delta_q_z	rate_x	rate_y	rate_z	quat_w	quat_x	quat_y	quat_z	mag_x	mag_y	mag_z	temperature	status_byte	packet_counter	time_fine
49	-0.700157	-0.119756	9.78567	0.0704767	-0.608419	1.00261	-0.00700163	-0.00120964	0.0978565	1	6.06906e-05	-4.48612e-07	1.43552e-05	0.0121381	-8.97224e-05	0.00287103	0	0	0	0	0.075169	0.506169	-0.988576	33.8125	1	41022	4152277
50	-0.78157	-0.102675	9.78975	-0.0105744	-0.583315	0.995396	-0.00781547	-0.0010329	0.0978975	1	2.99141e-05	9.50154e-07	1.88145e-05	0.00598282	0.000190031	0.0037629	0	0	0	0	0.0780988	0.512726	-1.00208	33.8125	1	41025	4152577
51	-0.736819	-0.117426	9.7951	0.0407512	-0.61133	1.0161	-0.00736896	-0.00118736	0.0979507	1	6.48592e-05	-4.27106e-06	2.66766e-05	0.0129718	-0.000854213	0.00533532	0	0	0	0	0.0746143	0.507673	-0.99056	33.8125	1	41028	4152877
52	-0.747636	-0.0773793	9.75684	0.0262778	-0.57165	0.970748	-0.00747717	-0.000783173	0.0975682	1	4.70653e-05	-4.24486e-06	1.31392e-05	0.00941306	-0.000848971	0.00262784	0	0	0	0	0.0763125	0.50734	-1.00017	33.8125	1	41032	4153277
53	-0.532247	-0.0372366	9.76148	0.269262	-0.534547	0.968683	-0.00532387	-0.00038392	0.0976147	1	5.80302e-05	-7.24389e-06	2.11814e-05	0.011606	-0.00144878	0.00423629	0	0	0	0	0.0789087	0.512	-0.988968	33.8125	1	41035	4153577
54	-0.705479	-0.064746	9.78157	0.0216648	-0.568429	0.988686	-0.00708751	-0.000657373	0.0978132	1	5.00883e-05	-0.000167352	8.03566e-06	0.0100177	-0.0334703	0.00160713	0	0	0	0	0.0772875	0.508768	-0.998629	33.8125	1	41038	4153877
55	-0.75044	-0.0824554	9.76302	-0.00485347	-0.56708	0.958065	-0.00752934	-0.000830601	0.0976283	1	2.81445e-05	-0.000128007	3.67049e-05	0.0056289	-0.0256013	0.00734097	0	0	0	0	0.0811013	0.514545	-0.995993	33.8125	1	41042	4154277
56	-0.918076	-0.108435	9.76152	-0.161269	-0.595926	0.990554	-0.00919094	-0.00108683	0.0976142	1	1.15004e-05	-5.23069e-05	1.30583e-05	0.00230007	-0.0104614	0.00261166	0	0	0	0	0.0750124	0.50532	-0.995665	33.8125	1	41045	4154577
57	-0.754048	-0.0771456	9.788	0.0366265	-0.587775	0.992097	-0.00751673	-0.000800391	0.0978816	1	0.000145512	0.000121096	2.98493e-05	0.0291024	0.0242192	0.00596986	0	0	0	0	0.0792138	0.514534	-0.994469	33.8125	1	41048	4154877
58	-0.705175	-0.0941042	9.79539	0.098856	-0.600268	1.01258	-0.00704388	-0.000944568	0.0979544	1	1.68012e-05	3.99964e-05	1.66393e-05	0.00336023	0.00799929	0.00332786	0	0	0	0	0.075634	0.507141	-0.988556	33.8125	1	41052	4155277
59	-0.714863	-0.0818737	9.80343	0.0391441	-0.584177	1.0061	-0.00715892	-0.000829222	0.0980335	1	5.13623e-05	-5.27232e-05	2.89683e-05	0.0102725	-0.0105446	0.00579367	0	0	0	0	0.0775973	0.513226	-1.00257	33.8125	1	41055	4155577
60	-0.740627	-0.149849	9.77829	0.0111972	-0.654575	0.985417	-0.00741895	-0.00150764	0.0977818	1	4.47764e-05	-6.52743e-05	2.60698e-05	0.00895528	-0.0130549	0.00521395	0	0	0	0	0.074183	0.509086	-0.987496	33.8125	1	41058	4155877
61	-0.835618	-0.0796551	9.81552	-0.0617649	-0.586817	1.02969	-0.00837451	-0.000807881	0.0981535	1	5.49303e-05	-9.36669e-05	3.26376e-05	0.0109861	-0.0187334	0.00652752	0	0	0	0	0.0767774	0.508312	-1.00015	33.8125	1	41062	4156277
62	-0.754493	-0.102891	9.76789	0.0078821	-0.607531	0.989162	-0.00754911	-0.00103484	0.0976785	1	2.87129e-05	-2.16159e-05	2.13419e-05	0.00574258	-0.00432317	0.00426839	0	0	0	0	0.0789002	0.511042	-0.99	33.8125	1	41065	4156577
63	-0.866728	-0.108731	9.71663	-0.0855089	-0.641092	0.960379	-0.00865853	-0.00110448	0.0971669	1	8.63487e-05	4.47724e-05	2.25111e-05	0.0172697	0.00895449	0.00450222	0	0	0	0	0.0748326	0.508824	-1.00064	33.8125	1	41068	4156877
