frame_id,accel_x,accel_y,accel_z,free_accel_x,free_accel_y,free_accel_z,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z,rate_x,rate_y,rate_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,temperature,status_byte,packet_counter,time_fine
85,-0.774126,-0.0745323,9.77418,0.046249,-0.653102,1.0072,-0.00774238,-0.000754353,0.0977416,1,4.53703e-05,-5.79499e-06,1.03768e-05,0.00907405,-0.001159,0.00207535,0,0,0,0,0.0806371,0.477432,-1.02156,34.8125,3,25273,2575970
86,-0.826751,-0.0466651,9.77884,-0.00498024,-0.620478,1.0122,-0.00826696,-0.000475473,0.0977884,1,4.38187e-05,2.77161e-06,1.52662e-05,0.00876375,0.000554321,0.00305324,0,0,0,0,0.0814736,0.482817,-1.02296,34.8125,3,25276,2576270
87,-0.796226,-0.0611327,9.77649,0.0224573,-0.639974,1.00992,-0.00796624,-0.000619528,0.0977645,1,3.90167e-05,-2.05897e-05,3.59026e-05,0.00780335,-0.00411793,0.00718052,0,0,0,0,0.0796635,0.48034,-1.01998,34.8125,3,25280,2576670
88,-0.775696,-0.046495,9.78121,0.0533265,-0.630906,1.0128,-0.00775813,-0.000474599,0.097812,1,4.83151e-05,-6.02587e-06,1.27277e-05,0.00966301,-0.00120517,0.00254553,0,0,0,0,0.0824681,0.480858,-1.02301,34.8125,3,25283,2576970
89,-0.750987,-0.0679915,9.79138,0.0751725,-0.640028,1.024,-0.00750858,-0.000688194,0.0979138,1,3.93263e-05,6.33293e-06,3.85156e-05,0.00786525,0.00126659,0.00770311,0,0,0,0,0.0810902,0.479858,-1.02101,34.8125,3,25286,2577270
90,-0.810644,-0.0498091,9.7699,0.0126549,-0.640171,1.00654,-0.00810934,-0.000506376,0.0976987,1,4.1414e-05,-1.48844e-05,1.18781e-05,0.00828281,-0.00297688,0.00237563,0,0,0,0,0.07813,0.481381,-1.02298,34.8125,3,25290,2577670
91,-0.817124,-0.0479022,9.78759,0.00947788,-0.634666,1.01708,-0.00817254,-0.000490322,0.0978757,1,5.49701e-05,-6.78593e-06,3.30063e-05,0.010994,-0.00135719,0.00660126,0,0,0,0,0.0787876,0.480285,-1.01644,34.8125,3,25293,2577970
92,-0.78847,-0.0540382,9.78192,0.0386933,-0.646456,1.00927,-0.00788744,-0.000550973,0.0978189,1,5.22415e-05,-1.41376e-05,2.3546e-05,0.0104483,-0.00282753,0.0047092,0,0,0,0,0.0781177,0.48139,-1.02348,34.8125,3,25296,2578270
93,-0.806826,-0.0597911,9.77996,0.0144498,-0.686511,1.01491,-0.00807032,-0.000609487,0.0977994,1,5.88503e-05,-1.05274e-05,4.00709e-06,0.01177,-0.00210549,0.000801417,0,0,0,0,0.0806143,0.483231,-1.0184,34.8125,3,25300,2578670
94,-0.747697,-0.0501292,9.7749,0.0768436,-0.663277,1.00777,-0.00748095,-0.000508572,0.0977487,1,3.60943e-05,-2.04352e-05,1.49478e-05,0.00721885,-0.00408704,0.00298956,0,0,0,0,0.0797323,0.476916,-1.01955,34.8125,3,25303,2578970
95,-0.797665,-0.0454174,9.77901,0.0333379,-0.632558,1.00413,-0.00798001,-0.000462439,0.0977898,1,4.14681e-05,-1.72295e-05,9.64457e-06,0.00829361,-0.00344591,0.00192892,0,0,0,0,0.0791216,0.483279,-1.02042,34.8125,3,25306,2579270
96,-0.801727,-0.0401906,9.78384,0.0284686,-0.63398,1.01704,-0.00802003,-0.000412585,0.0978381,1,5.25733e-05,-1.42178e-05,2.44468e-05,0.0105147,-0.00284355,0.00488937,0,0,0,0,0.0778334,0.479805,-1.01645,34.8125,3,25310,2579670
97,-0.803472,-0.05038,9.77086,0.0258296,-0.649068,0.998298,-0.00803801,-0.000513854,0.0977083,1,4.94607e-05,-1.69724e-05,2.41287e-05,0.00989214,-0.00339449,0.00482574,0,0,0,0,0.0801076,0.480363,-1.0215,34.8125,3,25313,2579970
98,-0.782861,-0.0412183,9.77927,0.0505171,-0.640032,1.00778,-0.00782977,-0.000424109,0.0977926,1,5.98822e-05,-6.01984e-06,1.36868e-05,0.0119764,-0.00120397,0.00273736,0,0,0,0,0.0797859,0.477359,-1.01702,34.8125,3,25316,2580270
